element,web_name,team,pos,price,xp,sd,xmins,p_start,n_fix,fpl_ep_next,matched_prior,naive_recent6,eligible,xp_next,xp_total,p6,p10,p15
614,Hadjam,BHA,DEF,4.5,0.124,0.411,2.9,0.035,1,1.8,False,0.0,0,0.12;0.12;0.12;0.13;0.12;0.11,0.72,0.2,0.0,0
219,J.Rak-Sakyi,CRY,MID,5.0,0.124,0.407,3.0,0.036,1,0.0,True,0.0,0,0.12;0.13;0.12;0.13;0.12;0.13,0.75,0.5,0.0,0
296,Akintola,HUL,MID,5.0,0.124,0.419,2.9,0.034,1,0.0,False,0.0,0,0.12;0.11;0.12;0.12;0.12;0.12,0.71,0.5,0.0,0
550,Jocelin.T,SUN,MID,5.0,0.124,0.397,3.2,0.038,1,0.0,True,0.0,0,0.12;0.15;0.13;0.14;0.12;0.13,0.79,0.5,0.0,0
187,Eccles,COV,MID,4.9,0.121,0.412,3.0,0.036,1,0.0,False,0.0,0,0.12;0.13;0.12;0.13;0.12;0.13,0.75,0.5,0.0,0
152,Palestra,CHE,DEF,5.4,0.117,0.41,3.0,0.036,1,0.0,False,0.0,0,0.12;0.14;0.11;0.12;0.13;0.14,0.76,0.2,0.0,0
573,Sanchez,BOU,DEF,4.5,0.114,0.387,2.9,0.035,1,0.0,False,0.0,0,0.11;0.12;0.12;0.11;0.14;0.11,0.71,0.2,0.0,0
83,Valdimarsson,BRE,GKP,4.5,0.114,0.317,2.6,0.031,1,0.0,True,0.0,0,0.11;0.09;0.09;0.10;0.10;0.10,0.59,0.0,0,0
610,De Fougerolles,FUL,DEF,4.0,0.112,0.391,2.7,0.032,1,0.0,False,0.0,0,0.11;0.10;0.11;0.11;0.12;0.11,0.66,0.2,0.0,0
612,Methalie,SUN,DEF,4.5,0.111,0.377,2.9,0.035,1,1.8,False,0.0,0,0.11;0.12;0.10;0.12;0.11;0.12,0.68,0.2,0.0,0
590,Benda,NFO,GKP,4.5,0.109,0.309,2.5,0.03,1,0.0,True,0.0,0,0.11;0.10;0.11;0.09;0.09;0.10,0.6,0.0,0,0
378,McConnell,LIV,MID,4.5,0.106,0.355,2.7,0.032,1,0.0,True,0.0,0,0.11;0.12;0.10;0.12;0.11;0.12,0.68,0.4,0.0,0
604,Cresswell,LEE,MID,4.5,0.1,0.369,2.5,0.03,1,0.0,True,0.0,0,0.10;0.11;0.10;0.11;0.11;0.10,0.63,0.4,0.0,0
111,Steele,BHA,GKP,4.0,0.098,0.285,2.5,0.029,1,0.0,True,0.0,0,0.10;0.10;0.09;0.10;0.10;0.09,0.58,0.0,0,0
578,Mudryk,TOT,MID,5.4,0.098,0.355,2.4,0.029,1,0.0,True,0.0,0,0.10;0.10;0.10;0.10;0.10;0.10,0.6,0.4,0.0,0
444,Jaouen,NEW,GKP,4.5,0.097,0.276,2.6,0.031,1,0.0,False,0.0,0,0.10;0.10;0.11;0.11;0.11;0.09,0.62,0.0,0,0
495,Austin,TOT,GKP,4.0,0.097,0.282,2.5,0.029,1,0.0,True,0.0,0,0.10;0.10;0.10;0.09;0.11;0.08,0.58,0.0,0,0
555,Matthews,CRY,GKP,4.0,0.095,0.278,2.5,0.029,1,0.0,True,0.0,0,0.10;0.11;0.09;0.10;0.09;0.10,0.59,0.0,0,0
228,King,EVE,GKP,4.5,0.094,0.272,2.5,0.03,1,0.0,True,0.0,0,0.09;0.10;0.11;0.10;0.09;0.09,0.58,0.0,0,0
3,Meslier,ARS,GKP,5.0,0.093,0.267,2.5,0.03,1,0.0,True,0.0,0,0.09;0.11;0.09;0.10;0.10;0.11,0.6,0.0,0,0
189,Shepherd,COV,MID,4.5,0.089,0.352,2.2,0.026,1,0.0,False,0.0,0,0.09;0.09;0.09;0.09;0.09;0.10,0.55,0.4,0.0,0
560,Penders,CHE,GKP,4.5,0.086,0.24,2.5,0.03,1,0.0,True,0.0,0,0.09;0.11;0.09;0.09;0.10;0.11,0.59,0.0,0,0
601,Williams-Barnett,TOT,MID,4.5,0.086,0.332,2.1,0.025,1,0.0,True,0.0,0,0.09;0.09;0.09;0.09;0.09;0.08,0.53,0.3,0.0,0
574,Hjertø-Dahl,HUL,MID,5.0,0.085,0.346,2.0,0.024,1,0.0,False,0.0,0,0.09;0.08;0.08;0.08;0.08;0.08,0.49,0.4,0.0,0
324,Mehmeti,IPS,MID,4.9,0.084,0.356,1.9,0.023,1,0.0,False,0.0,0,0.08;0.08;0.08;0.08;0.08;0.08,0.48,0.4,0.0,0
441,Obi,MUN,FWD,4.5,0.081,0.354,1.8,0.021,1,0.0,True,0.0,0,0.08;0.09;0.08;0.09;0.08;0.08,0.5,0.0,0.0,0
382,Danns,LIV,FWD,4.5,0.077,0.334,1.8,0.021,1,0.0,True,0.0,0,0.08;0.09;0.08;0.09;0.08;0.09,0.51,0.0,0.0,0
626,Zepa,FUL,MID,4.5,0.068,0.305,1.6,0.02,1,1.0,False,0.0,0,0.07;0.07;0.07;0.06;0.07;0.06,0.4,0.3,0.0,0
587,Rulli,MCI,GKP,5.0,0.063,0.233,1.4,0.017,1,0.0,False,0.0,0,0.06;0.05;0.06;0.05;0.06;0.06,0.34,0.0,0,0
607,Lynch,AVL,MID,4.5,0.059,0.265,1.5,0.018,1,0.0,False,0.0,0,0.06;0.06;0.06;0.06;0.06;0.06,0.36,0.2,0.0,0
355,Davies,LIV,GKP,4.0,0.057,0.219,1.4,0.017,1,0.0,False,0.0,0,0.06;0.06;0.05;0.05;0.05;0.05,0.32,0.0,0,0
170,Emegha,CHE,FWD,5.0,0.056,0.32,1.0,0.012,1,0.0,False,0.0,0,0.06;0.05;0.05;0.05;0.05;0.05,0.31,0.0,0.0,0
613,Ahoka,SUN,MID,4.5,0.056,0.269,1.4,0.017,1,1.0,False,0.0,0,0.06;0.07;0.06;0.06;0.05;0.06,0.36,0.2,0.0,0
618,Goretzka,AVL,MID,6.0,0.055,0.256,1.4,0.017,1,2.2,False,0.0,0,0.06;0.06;0.06;0.06;0.06;0.06,0.36,0.2,0.0,0
615,Di Gregorio,BOU,GKP,4.5,0.052,0.196,1.4,0.017,1,2.0,False,0.0,0,0.05;0.05;0.05;0.05;0.06;0.05,0.31,0.0,0,0
599,Cherif,COV,FWD,5.0,0.049,0.281,1.0,0.012,1,0.0,False,0.0,0,0.05;0.05;0.05;0.05;0.05;0.05,0.3,0.0,0.0,0
172,Wilson,COV,GKP,4.5,0.047,0.169,1.4,0.017,1,0.0,False,0.0,0,0.05;0.06;0.06;0.06;0.06;0.06,0.35,0.0,0,0
